State,District,district_id,dmi_equal_weights,dmi_expert_weights,dmi_category_weights,rank_equal,rank_expert,rank_category,quintile_equal,quintile_expert,quintile_category
RAJASTHAN,Chittaurgarh,RAJASTHAN_Chittaurgarh,-0.06640251150275307,0.16786462423754434,-0.030220834911187787,363,319,371,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
RAJASTHAN,Churu,RAJASTHAN_Churu,0.15244289968567287,0.41320586694627,0.1277934269339285,325,272,272,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
RAJASTHAN,Dausa,RAJASTHAN_Dausa,-0.7153096592239239,-0.6891877847366344,-0.22788307065545593,487,479,479,Low Deprivation,Low Deprivation,Low Deprivation
RAJASTHAN,Dhaulpur,RAJASTHAN_Dhaulpur,-0.6749842190575286,-0.6560560495857317,-0.25749226026538413,477,474,495,Low Deprivation,Low Deprivation,Low Deprivation
RAJASTHAN,Dungarpur,RAJASTHAN_Dungarpur,-0.9199677667192966,-0.7857204946433377,-0.285428030872577,528,497,510,Least Deprived,Low Deprivation,Low Deprivation
RAJASTHAN,Ganganagar,RAJASTHAN_Ganganagar,0.5900666765756509,0.8212630785259726,0.24493345120855176,237,205,198,High Deprivation,High Deprivation,High Deprivation
RAJASTHAN,Hanumangarh,RAJASTHAN_Hanumangarh,0.25968586436096197,0.5224089157842826,0.1914266388914918,296,256,231,Moderate Deprivation,High Deprivation,High Deprivation
RAJASTHAN,Jaipur,RAJASTHAN_Jaipur,1.80589131405562,1.9839001222502288,0.35990847342162263,88,73,127,Most Deprived,Most Deprived,Most Deprived
RAJASTHAN,Jaisalmer,RAJASTHAN_Jaisalmer,-1.157961216376656,-0.9366739882463905,-0.3597819525071064,585,528,566,Least Deprived,Least Deprived,Least Deprived
RAJASTHAN,Jalor,RAJASTHAN_Jalor,-0.9215962384520244,-0.6365089045216225,-0.2536483845553886,529,469,492,Least Deprived,Low Deprivation,Low Deprivation
RAJASTHAN,Jhalawar,RAJASTHAN_Jhalawar,-0.435447707928017,-0.23028035427363078,-0.1126369401787563,428,394,414,Low Deprivation,Low Deprivation,Low Deprivation
RAJASTHAN,Jhunjhunun,RAJASTHAN_Jhunjhunun,0.16295797411191887,0.16831395974833674,0.0381692965533601,318,318,326,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
RAJASTHAN,Jodhpur,RAJASTHAN_Jodhpur,0.37944283048829947,0.6192171763870993,0.053851756531394374,272,236,312,Moderate Deprivation,High Deprivation,Moderate Deprivation
RAJASTHAN,Karauli,RAJASTHAN_Karauli,-0.8555142615876458,-0.7908072594051837,-0.27804258346204047,511,499,505,Low Deprivation,Low Deprivation,Low Deprivation
RAJASTHAN,Kota,RAJASTHAN_Kota,1.4694024457448411,1.6076248641101316,0.34651210927695686,117,103,132,Most Deprived,Most Deprived,High Deprivation
RAJASTHAN,Nagaur,RAJASTHAN_Nagaur,-0.47324745844477084,-0.2908585770832288,-0.11758795065616447,440,403,418,Low Deprivation,Low Deprivation,Low Deprivation
RAJASTHAN,Pali,RAJASTHAN_Pali,-0.3738614500546687,-0.18914189142567445,-0.08884825459223285,414,389,400,Low Deprivation,Low Deprivation,Low Deprivation
RAJASTHAN,Pratapgarh,RAJASTHAN_Pratapgarh,-0.9234530070743628,-0.7511396621989666,-0.33030425650435524,530,488,534,Least Deprived,Low Deprivation,Least Deprived
RAJASTHAN,Rajsamand,RAJASTHAN_Rajsamand,-0.4553567519782718,-0.30161152743062175,-0.13137660020061517,433,404,425,Low Deprivation,Low Deprivation,Low Deprivation
RAJASTHAN,Sawai Madhopur,RAJASTHAN_Sawai_Madhopur,-0.6221563976267164,-0.5293054657552997,-0.21709697769319536,466,452,469,Low Deprivation,Low Deprivation,Low Deprivation
RAJASTHAN,Sikar,RAJASTHAN_Sikar,0.038045711299076114,0.10117977888993053,0.026173239711887536,345,335,336,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
RAJASTHAN,Sirohi,RAJASTHAN_Sirohi,-0.6403587807413285,-0.3158225350309568,-0.16633101490222682,470,408,442,Low Deprivation,Low Deprivation,Low Deprivation
RAJASTHAN,Tonk,RAJASTHAN_Tonk,-0.6531212062559314,-0.5259707828338777,-0.22279460991640124,473,451,474,Low Deprivation,Low Deprivation,Low Deprivation
RAJASTHAN,Udaipur,RAJASTHAN_Udaipur,-0.20110935862939489,-0.01873479107213608,-0.12938382551353406,388,358,422,Low Deprivation,Moderate Deprivation,Low Deprivation
SIKKIM,East District,SIKKIM_East_District,2.802540215029518,2.9517596759816396,0.7231407165595329,44,43,30,Most Deprived,Most Deprived,Most Deprived
SIKKIM,North  District,SIKKIM_North__District,0.716902138250722,0.7801092198275202,0.2616412506647822,209,212,184,High Deprivation,High Deprivation,High Deprivation
SIKKIM,South District,SIKKIM_South_District,1.56299588733128,1.677027396153278,0.5558875291399527,103,95,60,Most Deprived,Most Deprived,Most Deprived
SIKKIM,West District,SIKKIM_West_District,1.0181072279426475,1.1981091507186188,0.4909792957625597,167,142,77,High Deprivation,High Deprivation,Most Deprived
TAMIL NADU,Ariyalur,TAMIL_NADU_Ariyalur,0.3609307961366452,0.4320729618787119,0.17742834186437673,280,266,239,Moderate Deprivation,Moderate Deprivation,High Deprivation
TAMIL NADU,Chennai,TAMIL_NADU_Chennai,7.392438775600794,7.787436530884219,1.519317090453954,1,1,1,Most Deprived,Most Deprived,Most Deprived
TAMIL NADU,Coimbatore,TAMIL_NADU_Coimbatore,3.700278968863416,3.8524002567457614,0.8666777263292214,26,24,18,Most Deprived,Most Deprived,Most Deprived
TAMIL NADU,Cuddalore,TAMIL_NADU_Cuddalore,1.505426022421268,1.5826251676146967,0.43032255003905845,111,105,96,Most Deprived,Most Deprived,Most Deprived
TAMIL NADU,Dharmapuri,TAMIL_NADU_Dharmapuri,0.33414815944293413,0.4276123221976491,0.10271862476456349,286,269,284,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
TAMIL NADU,Dindigul,TAMIL_NADU_Dindigul,1.2934265387586472,1.3392661285676928,0.35114494199343155,131,127,131,High Deprivation,Most Deprived,High Deprivation
TAMIL NADU,Erode,TAMIL_NADU_Erode,1.955318355073897,2.140485458793473,0.48461690097214166,75,65,80,Most Deprived,Most Deprived,Most Deprived
TAMIL NADU,Kancheepuram,TAMIL_NADU_Kancheepuram,4.065304189679456,4.2460085931206715,0.8840296079824398,19,20,17,Most Deprived,Most Deprived,Most Deprived
TAMIL NADU,Kanniyakumari,TAMIL_NADU_Kanniyakumari,2.709182742227142,2.585303218409036,0.720332295641062,48,51,32,Most Deprived,Most Deprived,Most Deprived
TAMIL NADU,Karur,TAMIL_NADU_Karur,1.553842135177961,1.6649125447097939,0.43356818960982596,107,98,94,Most Deprived,Most Deprived,Most Deprived
TAMIL NADU,Krishnagiri,TAMIL_NADU_Krishnagiri,0.9184289712358341,1.058328471780743,0.27704926169096655,178,159,173,High Deprivation,High Deprivation,High Deprivation
TAMIL NADU,Madurai,TAMIL_NADU_Madurai,2.4889530221360516,2.5455331476211684,0.6273615510403376,54,52,45,Most Deprived,Most Deprived,Most Deprived
TAMIL NADU,Nagapattinam,TAMIL_NADU_Nagapattinam,1.048192833013117,0.8860170157308179,0.3081790876526324,161,188,150,High Deprivation,High Deprivation,High Deprivation
TAMIL NADU,Namakkal,TAMIL_NADU_Namakkal,1.5539374704248659,1.6388548324747194,0.3903209539449026,106,100,115,Most Deprived,Most Deprived,Most Deprived
TAMIL NADU,Perambalur,TAMIL_NADU_Perambalur,0.8227784782298757,0.8648308006992366,0.25753230111021397,193,195,188,High Deprivation,High Deprivation,High Deprivation
TAMIL NADU,Pudukkottai,TAMIL_NADU_Pudukkottai,0.6688810429724565,0.6373500101325873,0.2285417597621786,219,234,211,High Deprivation,High Deprivation,High Deprivation
TAMIL NADU,Ramanathapuram,TAMIL_NADU_Ramanathapuram,0.9882379680537314,0.8840679999625984,0.2599648540441134,170,189,186,High Deprivation,High Deprivation,High Deprivation
TAMIL NADU,Salem,TAMIL_NADU_Salem,1.5607922134319652,1.7132230183989807,0.3924005910755254,105,92,112,Most Deprived,Most Deprived,Most Deprived
TAMIL NADU,Sivaganga,TAMIL_NADU_Sivaganga,1.100270151910602,1.0398062637732606,0.30072125683595896,152,164,157,High Deprivation,High Deprivation,High Deprivation
TAMIL NADU,Thanjavur,TAMIL_NADU_Thanjavur,1.5130158440793597,1.4479944730100796,0.43763193706640247,110,120,91,Most Deprived,Most Deprived,Most Deprived
TAMIL NADU,The Nilgiris,TAMIL_NADU_The_Nilgiris,1.938094206787937,1.8120540720807372,0.47407356655153676,76,84,84,Most Deprived,Most Deprived,Most Deprived
TAMIL NADU,Theni,TAMIL_NADU_Theni,1.6668922050927082,1.7804877517178006,0.48927776209800716,94,87,78,Most Deprived,Most Deprived,Most Deprived
TAMIL NADU,Thiruvallur,TAMIL_NADU_Thiruvallur,3.7209880090924425,3.8912409985004137,0.837588729191102,25,22,25,Most Deprived,Most Deprived,Most Deprived
TAMIL NADU,Thiruvarur,TAMIL_NADU_Thiruvarur,1.0900540910915013,0.9623114469232102,0.3416635992555301,155,178,133,High Deprivation,High Deprivation,High Deprivation
TAMIL NADU,Thoothukkudi,TAMIL_NADU_Thoothukkudi,1.730068300976208,1.5880672420669317,0.4436230554751614,91,104,89,Most Deprived,Most Deprived,Most Deprived
TAMIL NADU,Tiruchirappalli,TAMIL_NADU_Tiruchirappalli,2.3407752195880125,2.3578251347205907,0.5823023655163581,57,58,54,Most Deprived,Most Deprived,Most Deprived
TAMIL NADU,Tirunelveli,TAMIL_NADU_Tirunelveli,1.8266801557671963,1.8137388027217178,0.49158123003475607,84,83,76,Most Deprived,Most Deprived,Most Deprived
TAMIL NADU,Tiruppur,TAMIL_NADU_Tiruppur,2.304189168492014,2.437722491417228,0.5911796041019755,60,56,53,Most Deprived,Most Deprived,Most Deprived
TAMIL NADU,Tiruvannamalai,TAMIL_NADU_Tiruvannamalai,0.8697165017301405,0.9641265311177882,0.3009955990721314,187,177,156,High Deprivation,High Deprivation,High Deprivation
TAMIL NADU,Vellore,TAMIL_NADU_Vellore,1.6082757402882093,1.666115806919351,0.45116403423496787,98,97,87,Most Deprived,Most Deprived,Most Deprived
TAMIL NADU,Viluppuram,TAMIL_NADU_Viluppuram,0.6891426332451647,0.8231608666427254,0.26497822014038247,214,204,183,High Deprivation,High Deprivation,High Deprivation
TAMIL NADU,Virudhunagar,TAMIL_NADU_Virudhunagar,1.4997751381241193,1.453272435779272,0.35747230867853474,113,118,128,Most Deprived,Most Deprived,Most Deprived
TRIPURA,Dhalai,TRIPURA_Dhalai,0.06591261236444157,-0.17981947663076203,0.05511973911081842,338,387,311,Moderate Deprivation,Low Deprivation,Moderate Deprivation
TRIPURA,North Tripura,TRIPURA_North_Tripura,0.39192908679690397,0.13816567132047408,0.15679803409193765,268,324,253,Moderate Deprivation,Moderate Deprivation,High Deprivation
TRIPURA,South Tripura,TRIPURA_South_Tripura,0.41851406482576964,0.24769786118963263,0.20193521646319354,265,301,228,Moderate Deprivation,Moderate Deprivation,High Deprivation
TRIPURA,West Tripura,TRIPURA_West_Tripura,1.3608245107997103,1.167457816712804,0.39118044841351174,124,146,114,Most Deprived,High Deprivation,Most Deprived
UTTAR PRADESH,Agra,UTTAR_PRADESH_Agra,0.8757678673143877,1.042015176597382,0.16866203461454715,185,163,244,High Deprivation,High Deprivation,High Deprivation
UTTAR PRADESH,Aligarh,UTTAR_PRADESH_Aligarh,-0.16372532083716745,-0.08595015991985815,-0.11115922575393347,380,370,412,Moderate Deprivation,Moderate Deprivation,Low Deprivation
UTTAR PRADESH,Allahabad,UTTAR_PRADESH_Allahabad,-0.06702008022996493,-0.1176123588127374,-0.12096085498779045,364,376,419,Moderate Deprivation,Moderate Deprivation,Low Deprivation
UTTAR PRADESH,Ambedkar Nagar,UTTAR_PRADESH_Ambedkar_Nagar,-0.9597502267243841,-1.205446736541841,-0.34576655047715926,538,593,550,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Auraiya,UTTAR_PRADESH_Auraiya,-0.5099172638921204,-0.7815419160858035,-0.23450890816269448,444,495,483,Low Deprivation,Low Deprivation,Low Deprivation
UTTAR PRADESH,Azamgarh,UTTAR_PRADESH_Azamgarh,-1.0297060075428226,-1.2531952941474642,-0.36441745252782237,558,600,572,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Baghpat,UTTAR_PRADESH_Baghpat,-0.27227379457231626,-0.2483720737636029,-0.07001302039106312,400,396,390,Low Deprivation,Low Deprivation,Low Deprivation
UTTAR PRADESH,Bahraich,UTTAR_PRADESH_Bahraich,-1.5960602857083295,-1.3479535450909041,-0.4388754367585642,629,610,606,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Ballia,UTTAR_PRADESH_Ballia,-0.8586118785771482,-1.0215819293403192,-0.31269252233428113,512,547,525,Low Deprivation,Least Deprived,Least Deprived
UTTAR PRADESH,Balrampur,UTTAR_PRADESH_Balrampur,-1.5985949809766444,-1.3706797448492567,-0.45521039020247855,630,615,613,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Banda,UTTAR_PRADESH_Banda,-0.9937827701707714,-1.0209494507329382,-0.34022740428229786,550,545,542,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Bara Banki,UTTAR_PRADESH_Bara_Banki,-1.1162008955466267,-1.1194868548961734,-0.37312843282991753,575,568,577,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Bareilly,UTTAR_PRADESH_Bareilly,-0.08645378754176923,0.23099522295461192,-0.013176393917953489,368,307,358,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
UTTAR PRADESH,Basti,UTTAR_PRADESH_Basti,-1.0598889855621172,-1.1503771128646147,-0.3385059509828322,560,578,540,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Bijnor,UTTAR_PRADESH_Bijnor,-0.3737260652806086,-0.3313487045102123,-0.08827028362988326,413,413,399,Low Deprivation,Low Deprivation,Low Deprivation
UTTAR PRADESH,Budaun,UTTAR_PRADESH_Budaun,-1.4399195121636068,-1.2045223658709399,-0.40633115042347073,615,592,593,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Bulandshahr,UTTAR_PRADESH_Bulandshahr,-0.4907200739272581,-0.47933956328526406,-0.18684463968197218,441,441,456,Low Deprivation,Low Deprivation,Low Deprivation
UTTAR PRADESH,Chandauli,UTTAR_PRADESH_Chandauli,-0.7727812398415476,-0.9055281862022481,-0.2901063114898153,498,520,512,Low Deprivation,Least Deprived,Low Deprivation
UTTAR PRADESH,Chitrakoot,UTTAR_PRADESH_Chitrakoot,-1.1613646018217818,-1.1881667054136489,-0.39611996232704416,586,586,591,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Deoria,UTTAR_PRADESH_Deoria,-0.9196436034546509,-1.0997661400998207,-0.3149580170319171,527,563,527,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Etah,UTTAR_PRADESH_Etah,-0.918524519906644,-1.0428431766259685,-0.33416752426808577,526,552,537,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Etawah,UTTAR_PRADESH_Etawah,-0.26580644107925455,-0.46577759463752677,-0.14247539689940647,399,436,434,Low Deprivation,Low Deprivation,Low Deprivation
UTTAR PRADESH,Faizabad,UTTAR_PRADESH_Faizabad,-0.7788058460842846,-0.9071783800564912,-0.29573258021978344,500,522,518,Low Deprivation,Least Deprived,Least Deprived
UTTAR PRADESH,Farrukhabad,UTTAR_PRADESH_Farrukhabad,-0.6764923812071411,-0.7282318031439073,-0.2497031757577133,478,484,489,Low Deprivation,Low Deprivation,Low Deprivation
UTTAR PRADESH,Fatehpur,UTTAR_PRADESH_Fatehpur,-0.9250622984531073,-1.0366295416533071,-0.3562897987571829,532,551,563,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Firozabad,UTTAR_PRADESH_Firozabad,-0.15468510536353466,-0.17305557887515183,-0.10176751799620098,378,386,407,Moderate Deprivation,Low Deprivation,Low Deprivation
UTTAR PRADESH,Gautam Buddha Nagar,UTTAR_PRADESH_Gautam_Buddha_Nagar,3.6339181439230295,3.882080576638127,0.6289857082126418,28,23,44,Most Deprived,Most Deprived,Most Deprived
UTTAR PRADESH,Ghaziabad,UTTAR_PRADESH_Ghaziabad,2.74065425987605,2.970375687223394,0.546120904922206,47,41,62,Most Deprived,Most Deprived,Most Deprived
UTTAR PRADESH,Ghazipur,UTTAR_PRADESH_Ghazipur,-1.025696229379364,-1.2440854623139772,-0.38340638412319267,555,598,586,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Gonda,UTTAR_PRADESH_Gonda,-1.2749869395706237,-1.1996227229931167,-0.38854207880622105,601,589,589,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Gorakhpur,UTTAR_PRADESH_Gorakhpur,-0.27432014135640426,-0.326636720795247,-0.13808688154821191,401,411,430,Low Deprivation,Low Deprivation,Low Deprivation
UTTAR PRADESH,Hamirpur,UTTAR_PRADESH_Hamirpur,-0.8131207542202482,-0.8914946825661815,-0.29830836472802325,505,516,520,Low Deprivation,Least Deprived,Least Deprived
UTTAR PRADESH,Hardoi,UTTAR_PRADESH_Hardoi,-1.1796071872708418,-1.2136549057167214,-0.3819294463014665,590,596,585,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Jalaun,UTTAR_PRADESH_Jalaun,-0.46529065111286527,-0.5922362593583057,-0.19373485788403844,436,461,460,Low Deprivation,Low Deprivation,Low Deprivation
UTTAR PRADESH,Jaunpur,UTTAR_PRADESH_Jaunpur,-0.9423034674716944,-1.1585485400122943,-0.3485634609346336,536,582,554,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Jhansi,UTTAR_PRADESH_Jhansi,0.3687420084408966,0.30214768267014314,-0.01972967131437527,278,295,361,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
UTTAR PRADESH,Jyotiba Phule Nagar,UTTAR_PRADESH_Jyotiba_Phule_Nagar,-0.6592365856336686,-0.551964675552971,-0.19056285701193632,474,457,459,Low Deprivation,Low Deprivation,Low Deprivation
UTTAR PRADESH,Kannauj,UTTAR_PRADESH_Kannauj,-0.764907376380311,-0.9282125459128295,-0.29036866826115065,497,525,513,Low Deprivation,Least Deprived,Least Deprived
UTTAR PRADESH,Kanpur Dehat,UTTAR_PRADESH_Kanpur_Dehat,-0.7813928730305799,-1.0450739180973823,-0.3116628727815476,501,553,524,Low Deprivation,Least Deprived,Least Deprived
UTTAR PRADESH,Kanpur Nagar,UTTAR_PRADESH_Kanpur_Nagar,1.764060726652248,1.7421062947861885,0.3265746556970502,89,90,141,Most Deprived,Most Deprived,High Deprivation
UTTAR PRADESH,Kanshiram Nagar,UTTAR_PRADESH_Kanshiram_Nagar,-1.1171335073111992,-1.046776928589919,-0.3584175731817008,576,554,565,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Kaushambi,UTTAR_PRADESH_Kaushambi,-1.291173707530845,-1.2920909467309134,-0.44424207529259835,602,605,608,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Kheri,UTTAR_PRADESH_Kheri,-1.1471994813973654,-1.0786066095572824,-0.33604033778267633,584,559,538,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Kushinagar,UTTAR_PRADESH_Kushinagar,-1.2627769530351944,-1.3210154297156012,-0.38159483375121384,598,609,584,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Lalitpur,UTTAR_PRADESH_Lalitpur,-1.0294609885736339,-1.0068845147864802,-0.35325786118281854,556,539,560,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Lucknow,UTTAR_PRADESH_Lucknow,2.7935998873544587,2.9556454607276668,0.5458817751742524,45,42,63,Most Deprived,Most Deprived,Most Deprived
UTTAR PRADESH,Mahamaya Nagar,UTTAR_PRADESH_Mahamaya_Nagar,-0.563758255531524,-0.6146901306073774,-0.20587503981168573,455,464,464,Low Deprivation,Low Deprivation,Low Deprivation
UTTAR PRADESH,Mahoba,UTTAR_PRADESH_Mahoba,-0.930944854814308,-0.9818111269103531,-0.35287493574865436,534,536,559,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Mahrajganj,UTTAR_PRADESH_Mahrajganj,-1.1440823202649633,-1.1077678371333088,-0.3336038464318042,583,566,536,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Mainpuri,UTTAR_PRADESH_Mainpuri,-0.7267218004862579,-0.9610602879501178,-0.2908010839923155,490,531,514,Low Deprivation,Least Deprived,Least Deprived
UTTAR PRADESH,Mathura,UTTAR_PRADESH_Mathura,-0.04539280414573415,0.046010706186054316,-0.048300256705275116,358,346,380,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
UTTAR PRADESH,Mau,UTTAR_PRADESH_Mau,-0.6350198575984467,-0.8088004722685112,-0.24213357493233442,469,503,485,Low Deprivation,Low Deprivation,Low Deprivation
UTTAR PRADESH,Meerut,UTTAR_PRADESH_Meerut,1.1697787603948546,1.3534477720198812,0.2747530928852418,140,125,175,High Deprivation,Most Deprived,High Deprivation
UTTAR PRADESH,Mirzapur,UTTAR_PRADESH_Mirzapur,-0.8200590782325626,-0.8784637990327354,-0.2960718246964093,506,512,519,Low Deprivation,Low Deprivation,Least Deprived
UTTAR PRADESH,Moradabad,UTTAR_PRADESH_Moradabad,-0.3909597193526861,-0.08745298461463179,-0.07839629098025486,420,371,395,Low Deprivation,Moderate Deprivation,Low Deprivation
UTTAR PRADESH,Muzaffarnagar,UTTAR_PRADESH_Muzaffarnagar,-0.14083574095274928,-0.03970998155782294,-0.021556900412432273,374,363,366,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
UTTAR PRADESH,Pilibhit,UTTAR_PRADESH_Pilibhit,-0.8637905080861826,-0.7513683126894878,-0.2342931780094183,513,489,482,Least Deprived,Low Deprivation,Low Deprivation
UTTAR PRADESH,Pratapgarh,UTTAR_PRADESH_Pratapgarh,-1.0012544488418096,-1.2028785533766926,-0.36191963770581065,553,590,570,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Rae Bareli,UTTAR_PRADESH_Rae_Bareli,-0.826574172129506,-0.894011810967266,-0.2736633207331406,507,518,502,Low Deprivation,Least Deprived,Low Deprivation
UTTAR PRADESH,Rampur,UTTAR_PRADESH_Rampur,-0.7006395038806548,-0.3581012961449517,-0.12550377380433683,483,417,420,Low Deprivation,Low Deprivation,Low Deprivation
UTTAR PRADESH,Saharanpur,UTTAR_PRADESH_Saharanpur,-0.06429021547923575,-0.008653444374371166,-0.012332013801714593,362,357,356,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
UTTAR PRADESH,Sant Kabir Nagar,UTTAR_PRADESH_Sant_Kabir_Nagar,-1.079341766785029,-1.1323144949480588,-0.3254538054959568,567,571,531,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Sant Ravidas Nagar (Bhadohi),UTTAR_PRADESH_Sant_Ravidas_Nagar_(Bhadohi),-0.9945346935128229,-1.1061093511791047,-0.3508475792591222,551,565,556,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Shahjahanpur,UTTAR_PRADESH_Shahjahanpur,-0.9149450200376597,-0.7650743603657507,-0.2572213813787627,524,492,494,Least Deprived,Low Deprivation,Low Deprivation
UTTAR PRADESH,Shrawasti,UTTAR_PRADESH_Shrawasti,-1.7628912194762931,-1.469213017845101,-0.4748772985126949,640,624,618,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Siddharthnagar,UTTAR_PRADESH_Siddharthnagar,-1.2747145395265385,-1.1716079629827432,-0.3611746713878857,600,583,568,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Sitapur,UTTAR_PRADESH_Sitapur,-1.2286511136942222,-1.190525177167317,-0.37412281291001853,596,588,578,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Sonbhadra,UTTAR_PRADESH_Sonbhadra,-0.6676224187558703,-0.6216062746411977,-0.28088009457468616,476,465,506,Low Deprivation,Low Deprivation,Low Deprivation
UTTAR PRADESH,Sultanpur,UTTAR_PRADESH_Sultanpur,-0.9606971271290401,-1.1030541521351764,-0.31899395156770977,539,564,528,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Unnao,UTTAR_PRADESH_Unnao,-0.9051421160121348,-1.0101900860539859,-0.343810107120939,523,542,546,Least Deprived,Least Deprived,Least Deprived
UTTAR PRADESH,Varanasi,UTTAR_PRADESH_Varanasi,0.8174899998854024,0.8165919424218847,0.12856092969546987,195,206,271,High Deprivation,High Deprivation,Moderate Deprivation
UTTARAKHAND,Almora,UTTARAKHAND_Almora,0.20324595233783718,-0.037582419705119365,0.019843090146899292,310,361,339,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
UTTARAKHAND,Bageshwar,UTTARAKHAND_Bageshwar,0.16834597904628343,0.015776149684953018,0.07355320388651404,316,352,306,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
UTTARAKHAND,Chamoli,UTTARAKHAND_Chamoli,0.15346460158817232,-0.10148607436818345,-0.0013823195865849684,324,374,351,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
UTTARAKHAND,Champawat,UTTARAKHAND_Champawat,-0.05426230106245072,-0.23285992971528513,-0.04460225763576868,361,395,378,Moderate Deprivation,Low Deprivation,Moderate Deprivation
UTTARAKHAND,Dehradun,UTTARAKHAND_Dehradun,2.7050601356861925,2.790673202582191,0.6183770513730178,49,45,48,Most Deprived,Most Deprived,Most Deprived
UTTARAKHAND,Garhwal,UTTARAKHAND_Garhwal,0.38153152741566737,0.1382333386076727,0.08236347544770153,270,323,296,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
UTTARAKHAND,Hardwar,UTTARAKHAND_Hardwar,0.7436117700794613,0.8698723063745435,0.18396725422987273,206,192,233,High Deprivation,High Deprivation,High Deprivation
UTTARAKHAND,Nainital,UTTARAKHAND_Nainital,1.5002300213702124,1.468228544616654,0.3822364073190681,112,116,120,Most Deprived,Most Deprived,Most Deprived
UTTARAKHAND,Pithoragarh,UTTARAKHAND_Pithoragarh,0.3804072415232125,0.17837403867367851,0.08139999439629768,271,316,298,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
UTTARAKHAND,Rudraprayag,UTTARAKHAND_Rudraprayag,0.09449207723093969,-0.1562311022486047,0.002241002227412512,332,384,347,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
UTTARAKHAND,Tehri Garhwal,UTTARAKHAND_Tehri_Garhwal,0.15916294794249042,0.07635847207438735,0.045096138763599566,321,340,319,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
UTTARAKHAND,Udham Singh Nagar,UTTARAKHAND_Udham_Singh_Nagar,0.8059211517734329,0.9368311241200008,0.22680747473346413,199,182,212,High Deprivation,High Deprivation,High Deprivation
UTTARAKHAND,Uttarkashi,UTTARAKHAND_Uttarkashi,0.006661306404677394,-0.030152458290940234,0.004841815647498054,351,360,345,Moderate Deprivation,Moderate Deprivation,Moderate Deprivation
WEST BENGAL,Bankura,WEST_BENGAL_Bankura,-0.7406056832825204,-0.9201050414801591,-0.271073836715501,496,524,500,Low Deprivation,Least Deprived,Low Deprivation
WEST BENGAL,Barddhaman,WEST_BENGAL_Barddhaman,0.5462511287075218,0.4568792612637221,0.11723176235249896,246,263,277,High Deprivation,Moderate Deprivation,Moderate Deprivation
WEST BENGAL,Birbhum,WEST_BENGAL_Birbhum,-0.5962304050579134,-0.7621583277129128,-0.21719229319803435,461,490,470,Low Deprivation,Low Deprivation,Low Deprivation
